season,week,home_team,away_team,home_points,away_points,neutral,conference_game,home_conference,away_conference
2004,5,Louisiana,Middle Tennessee,24,17,False,True,Sun Belt,Sun Belt
2004,5,Texas,Rice,35,13,False,False,Big 12,Western Athletic
2004,5,Wofford,Johnson C. Smith,56,0,False,False,Southern,
2004,5,Pennsylvania,Villanova,13,16,False,False,Ivy,Atlantic 10
2004,5,Baylor,North Texas,37,14,False,False,Big 12,Sun Belt
2004,5,Stanford,USC,28,31,False,True,Pac-10,Pac-10
2004,5,Toledo,Temple,45,17,False,False,Mid-American,Big East
2004,5,Coastal Carolina,North Greenville,58,7,False,False,Big South,
2004,5,East Carolina,Cincinnati,19,24,False,True,Conference USA,Conference USA
2004,5,Bucknell,Columbia,42,13,False,False,Patriot,Ivy
2004,5,Western Illinois,Quincy,38,31,False,False,Gateway Football,
2004,5,UL Monroe,Arkansas State,21,28,False,True,Sun Belt,Sun Belt
2004,5,Stephen F. Austin,Southern Utah,24,21,False,False,Southland,Great West
2004,5,SMU,San José State,36,13,False,True,Western Athletic,Western Athletic
2004,5,Texas Southern,Nicholls,6,21,True,False,SWAC,Southland
2004,5,Ball State,Western Michigan,41,14,False,True,Mid-American,Mid-American
2004,5,Tulane,Southern Miss,14,32,False,True,Conference USA,Conference USA
2004,5,New Mexico State,New Mexico,3,38,False,False,Sun Belt,Mountain West
2004,5,Minnesota,Northwestern,43,17,False,True,Big Ten,Big Ten
2004,5,Portland State,McNeese,35,14,True,False,Big Sky,Southland
2004,5,Eastern Washington,Idaho State,47,22,True,True,Big Sky,Big Sky
2004,5,San Diego State,Nevada,27,10,False,False,Mountain West,Western Athletic
2004,5,Northern Arizona,Weber State,55,27,True,True,Big Sky,Big Sky
2004,5,Arizona State,Oregon State,27,14,False,True,Pac-10,Pac-10
2004,5,UNLV,Utah State,21,31,False,False,Mountain West,Sun Belt
2004,6,Marshall,Miami (OH),33,25,False,True,Mid-American,Mid-American
2004,6,UConn,Pittsburgh,29,17,False,True,Big East,Big East
2004,6,Air Force,Navy,21,24,False,False,Mountain West,FBS Independents
2004,6,New Mexico,Utah,7,28,False,True,Mountain West,Mountain West
2004,6,Florida A&M,Virginia Union,35,10,False,False,FBS Independents,
2004,6,Iowa,Michigan State,38,16,False,True,Big Ten,Big Ten
2004,6,Florida,Arkansas,45,30,False,True,SEC,SEC
2004,6,Pennsylvania,Dartmouth,35,0,False,True,Ivy,Ivy
2004,6,Rhodes,Brown,13,20,True,False,,Ivy
2004,6,Delaware,Maine,43,38,True,True,Atlantic 10,Atlantic 10
2004,6,Florida State,North Carolina,38,16,False,True,ACC,ACC
2004,6,Rhode Island,Brown,13,20,False,False,Atlantic 10,Ivy
2004,6,Syracuse,Rutgers,41,31,False,True,Big East,Big East
2004,6,Virginia Tech,West Virginia,19,13,False,False,ACC,Big East
2004,6,NC State,Wake Forest,27,21,False,True,ACC,ACC
2004,6,Oklahoma,Texas Tech,28,13,False,True,Big 12,Big 12
2004,6,Texas,Baylor,44,14,False,True,Big 12,Big 12
2004,6,Lehigh,UAlbany,44,14,False,False,Patriot,NEC
2004,6,Central Michigan,Kent State,24,21,False,True,Mid-American,Mid-American
2004,6,Sacred Heart,Wagner,30,24,True,True,NEC,NEC
2004,6,Saint Francis,La Salle,45,42,True,False,NEC,Metro Atlantic Athletic
2004,6,Delaware State,Hampton,28,23,False,True,MEAC,MEAC
2004,6,Lafayette,Harvard,23,38,False,False,Patriot,Ivy
2004,6,Army,TCU,17,21,False,True,Conference USA,Conference USA
2004,6,Iona,Monmouth,14,40,True,False,Metro Atlantic Athletic,NEC
2004,6,Georgia Southern,Elon,48,14,False,True,Southern,Southern
2004,6,William & Mary,Northeastern,38,35,False,True,Atlantic 10,Atlantic 10
2004,6,Towson,Cornell,21,11,False,False,Atlantic 10,Ivy
2004,6,Holy Cross,Fordham,35,42,False,True,Patriot,Patriot
2004,6,Yale,Colgate,31,28,False,False,Ivy,Patriot
2004,6,Boston College,Massachusetts,29,7,False,False,Big East,Atlantic 10
2004,6,Georgetown,Bucknell,19,35,False,True,Patriot,Patriot
2004,6,Charleston Southern,VMI,25,24,True,True,Big South,Big South
2004,6,Columbia,Princeton,26,27,True,True,Ivy,Ivy
2004,6,App State,Texas State,41,34,False,False,Southern,Southland
2004,6,Ole Miss,Arkansas State,28,21,False,False,SEC,Sun Belt
2004,6,Stony Brook,Robert Morris,24,31,False,True,NEC,NEC
2004,6,Furman,Western Carolina,31,10,False,True,Southern,Southern
2004,6,Duke,The Citadel,28,10,False,False,ACC,Southern
2004,6,Wisconsin,Illinois,24,7,False,True,Big Ten,Big Ten
2004,6,Eastern Michigan,Idaho,41,45,False,False,Mid-American,Sun Belt
2004,6,Tennessee Tech,UT Martin,49,20,False,True,OVC,OVC
2004,6,Indiana State,Illinois State,41,38,False,True,Gateway Football,Gateway Football
2004,6,Oklahoma State,Iowa State,36,7,False,True,Big 12,Big 12
2004,6,Temple,Bowling Green,16,70,False,False,Big East,Mid-American
2004,6,Memphis,Houston,41,14,False,True,Conference USA,Conference USA
2004,6,Notre Dame,Purdue,16,41,False,False,FBS Independents,Big Ten
2004,6,Eastern Illinois,Southeast Missouri State,35,28,False,True,OVC,OVC
2004,6,Southern Illinois,Northern Iowa,40,36,True,True,Gateway Football,Gateway Football
2004,6,Northern Colorado,UC Davis,20,30,False,False,Great West,Great West
2004,6,Missouri State,Western Illinois,36,31,True,True,MVFC,Gateway Football
2004,6,Jacksonville State,Murray State,35,14,False,True,OVC,OVC
2004,6,Wyoming,UL Monroe,31,10,False,False,Mountain West,Sun Belt
2004,6,Louisville,East Carolina,59,7,False,True,Conference USA,Conference USA
2004,6,Missouri,Colorado,17,9,False,True,Big 12,Big 12
2004,6,Troy,Utah State,49,21,False,True,Sun Belt,Sun Belt
2004,6,Indiana,Michigan,14,35,False,True,Big Ten,Big Ten
2004,6,Georgia Tech,Miami,3,27,False,True,ACC,ACC
2004,6,Georgia,LSU,45,16,False,True,SEC,SEC
2004,6,Norfolk State,North Carolina A&T,27,14,False,True,MEAC,MEAC
2004,6,Northern Illinois,Akron,49,19,False,True,Mid-American,Mid-American
2004,6,Oregon State,California,7,49,False,True,Pac-10,Pac-10
2004,6,Tennessee State,South Carolina State,13,30,True,False,OVC,MEAC
2004,6,Northwestern State,Oklahoma Panhandle,63,14,False,False,Southland,
2004,6,Nicholls,North Dakota State,14,24,False,False,Southland,Great West
2004,6,Stanford,Washington,27,13,False,True,Pac-10,Pac-10
2004,6,Idaho State,Montana State,13,17,False,True,Big Sky,Big Sky
2004,6,Florida International,Louisiana,34,43,False,False,FCS Independents,Sun Belt
2004,6,Morgan State,Bethune-Cookman,21,51,True,True,MEAC,MEAC
2004,6,Central Connecticut,Marist,28,13,False,False,NEC,Metro Atlantic Athletic
2004,6,Alabama,South Carolina,3,20,False,True,SEC,SEC
2004,6,James Madison,Hofstra,31,21,False,True,Atlantic 10,Atlantic 10
2004,6,Buffalo,UCF,48,20,False,True,Mid-American,Mid-American
2004,6,Villanova,New Hampshire,40,51,True,True,Atlantic 10,Atlantic 10
2004,6,Northern Arizona,Sacramento State,26,0,True,True,Big Sky,Big Sky
2004,6,Kentucky,Ohio,16,28,False,False,SEC,Mid-American
2004,6,Vanderbilt,Mississippi State,31,13,False,True,SEC,SEC
2004,6,South Florida,Southern Miss,20,27,False,True,Conference USA,Conference USA
2004,6,Louisiana Tech,Fresno State,28,21,False,True,Western Athletic,Western Athletic
2004,6,Florida A&M,Virginia Union,35,10,True,False,FBS Independents,
2004,6,SE Louisiana,Mississippi Valley State,33,17,False,False,FCS Independents,SWAC
2004,6,UCLA,San Diego State,33,10,False,True,Pac-10,Mountain West
2004,6,Cincinnati,UAB,27,30,False,True,Conference USA,Conference USA
2004,6,Samford,Eastern Kentucky,36,39,True,True,OVC,OVC
2004,6,Wofford,Chattanooga,56,21,False,True,Southern,Southern
2004,6,North Texas,Middle Tennessee,30,21,False,True,Sun Belt,Sun Belt
2004,6,Texas A&M,Kansas State,42,30,False,True,Big 12,Big 12
2004,6,Toledo,Ball State,52,14,False,True,Mid-American,Mid-American
2004,6,Liberty,Gardner-Webb,17,9,False,True,Big South,Big South
2004,6,Nebraska,Kansas,14,8,False,True,Big 12,Big 12
2004,6,Western Kentucky,Youngstown State,44,19,False,True,MVFC,Gateway Football
2004,6,Tennessee,Auburn,10,34,False,True,SEC,SEC
2004,6,Boise State,SMU,38,20,False,True,Western Athletic,Western Athletic
2004,6,McNeese,Southern Utah,14,56,False,False,Southland,Great West
2004,6,Minnesota,Penn State,16,7,False,True,Big Ten,Big Ten
2004,6,Weber State,Montana,21,42,False,True,Big Sky,Big Sky
2004,6,San José State,Rice,70,63,False,True,Western Athletic,Western Athletic
2004,6,Cal Poly,South Dakota State,14,7,False,False,Great West,Great West
2004,6,Northwestern,Ohio State,33,27,False,True,Big Ten,Big Ten
2004,6,UTEP,New Mexico State,45,0,False,False,Western Athletic,Sun Belt
2004,6,Portland State,Eastern Washington,21,41,True,True,Big Sky,Big Sky
2004,6,UNLV,Nevada,48,13,False,False,Mountain West,Western Athletic
2004,6,Colorado State,BYU,21,31,False,True,Mountain West,Mountain West
2004,6,Oregon,Arizona State,13,28,False,True,Pac-10,Pac-10
2004,6,Hawai'i,Tulsa,44,16,False,True,Western Athletic,Western Athletic
2004,7,Southern Miss,Houston,35,29,False,True,Conference USA,Conference USA
2004,7,Sam Houston,Tarleton State,44,14,False,False,Southland,Lone Star
2004,7,The Citadel,Benedict,29,0,False,False,Southern,
2004,7,Virginia,Clemson,30,10,False,True,ACC,ACC
2004,7,BYU,UNLV,20,24,False,True,Mountain West,Mountain West
2004,7,Stephen F. Austin,Florida International,24,31,False,False,Southland,FCS Independents
2004,7,Texas State,Florida Atlantic,13,20,False,False,Southland,FBS Independents
2004,7,Florida A&M,Nicholls,25,42,False,False,FBS Independents,Southland
2004,7,Michigan State,Illinois,38,25,False,True,Big Ten,Big Ten
2004,7,Northwestern,Indiana,31,24,False,True,Big Ten,Big Ten
2004,7,Michigan,Minnesota,27,24,False,True,Big Ten,Big Ten
2004,7,Temple,Pittsburgh,22,27,False,True,Big East,Big East
2004,7,Oklahoma,Texas,12,0,False,True,Big 12,Big 12
2004,7,Wake Forest,Virginia Tech,10,17,False,True,ACC,ACC
2004,7,Northeastern,Villanova,34,30,True,True,Atlantic 10,Atlantic 10
2004,7,Kentucky,Alabama,17,45,False,True,SEC,SEC
2004,7,Harvard,Cornell,34,24,True,True,Ivy,Ivy
2004,7,Dartmouth,Yale,14,24,False,True,Ivy,Ivy
2004,7,Columbia,Lafayette,14,35,True,False,Ivy,Patriot
2004,7,Ursinus,La Salle,19,21,True,False,,Metro Atlantic Athletic
2004,7,Ohio,Marshall,13,16,False,True,Mid-American,Mid-American
2004,7,North Carolina A&T,Morgan State,26,28,True,True,MEAC,MEAC
2004,7,Wagner,Monmouth,7,14,False,True,NEC,NEC
2004,7,Bucknell,Pennsylvania,25,32,False,False,Patriot,Ivy
2004,7,Colgate,Princeton,29,26,False,False,Patriot,Ivy
2004,7,Howard,Charleston Southern,24,6,False,False,MEAC,Big South
2004,7,Marist,St. Peter's,22,20,False,True,Metro Atlantic Athletic,Metro Atlantic Athletic
2004,7,Central Michigan,Bowling Green,14,38,False,True,Mid-American,Mid-American
2004,7,Fordham,Brown,20,27,True,False,Patriot,Ivy
2004,7,Army,Cincinnati,48,29,False,True,Conference USA,Conference USA
2004,7,UAlbany,Saint Francis,38,0,True,True,NEC,NEC
2004,7,South Carolina,Ole Miss,28,31,False,True,SEC,SEC
2004,7,Holy Cross,Lehigh,14,42,False,True,Patriot,Patriot
2004,7,James Madison,Massachusetts,28,7,False,True,Atlantic 10,Atlantic 10
2004,7,Duquesne,Iona,42,14,False,True,Metro Atlantic Athletic,Metro Atlantic Athletic
2004,7,Robert Morris,Central Connecticut,21,34,True,True,NEC,NEC
2004,7,Texas State,Florida Atlantic,13,20,True,False,Southland,FBS Independents
2004,7,Hampton,Gardner-Webb,48,25,True,False,MEAC,Big South
2004,7,Western Illinois,Indiana State,29,27,False,True,Gateway Football,Gateway Football
2004,7,Miami (OH),Kent State,47,27,False,True,Mid-American,Mid-American
2004,7,Georgetown,VMI,21,0,False,False,Patriot,Big South
2004,7,East Carolina,Tulane,27,25,False,True,Conference USA,Conference USA
2004,7,Notre Dame,Stanford,23,15,False,False,FBS Independents,Pac-10
2004,7,Mississippi State,UAB,13,27,False,False,SEC,Conference USA
2004,7,Illinois State,Missouri State,34,31,False,True,Gateway Football,MVFC
2004,7,Middle Tennessee,Arkansas State,45,17,False,True,Sun Belt,Sun Belt
2004,7,Wyoming,San Diego State,20,10,False,True,Mountain West,Mountain West
2004,7,UT Martin,Jacksonville State,12,59,False,True,OVC,OVC
2004,7,Richmond,Maine,25,29,True,True,Atlantic 10,Atlantic 10
2004,7,Montana,Idaho State,24,22,False,True,Big Sky,Big Sky
2004,7,Auburn,Louisiana Tech,52,7,False,False,SEC,Western Athletic
2004,7,USC,California,23,17,False,True,Pac-10,Pac-10
2004,7,Colorado,Oklahoma State,14,42,False,True,Big 12,Big 12
2004,7,Georgia,Tennessee,14,19,False,True,SEC,SEC
2004,7,Maryland,Georgia Tech,7,20,False,True,ACC,ACC
2004,7,Ohio State,Wisconsin,13,24,False,True,Big Ten,Big Ten
2004,7,Washington,San José State,21,6,False,False,Pac-10,Western Athletic
2004,7,Ball State,Eastern Michigan,24,31,False,True,Mid-American,Mid-American
2004,7,App State,Furman,30,29,False,True,Southern,Southern
2004,7,Montana State,Weber State,20,17,False,True,Big Sky,Big Sky
2004,7,Bethune-Cookman,Delaware State,45,16,True,True,MEAC,MEAC
2004,7,Savannah State,Albany State,19,37,False,False,FCS Independents,
2004,7,Murray State,Samford,24,21,False,True,OVC,OVC
2004,7,Western Carolina,Georgia Southern,16,38,False,True,Southern,Southern
2004,7,Penn State,Purdue,13,20,False,True,Big Ten,Big Ten
2004,7,Idaho,UL Monroe,14,16,False,True,Sun Belt,Sun Belt
2004,7,Washington State,Oregon,38,41,False,True,Pac-10,Pac-10
2004,7,Northern Iowa,Western Kentucky,10,17,False,True,Gateway Football,MVFC
2004,7,Eastern Washington,Northern Arizona,45,14,True,True,Big Sky,Big Sky
2004,7,Stony Brook,Hofstra,21,61,False,False,NEC,Atlantic 10
2004,7,UCF,Northern Illinois,28,30,False,True,Mid-American,Mid-American
2004,7,Youngstown State,Southern Illinois,2,37,False,True,Gateway Football,Gateway Football
2004,7,Akron,Buffalo,44,21,False,True,Mid-American,Mid-American
2004,7,Norfolk State,South Carolina State,14,39,False,True,MEAC,MEAC
2004,7,Elon,Wofford,13,27,False,True,Southern,Southern
2004,7,Towson,Rhode Island,16,28,False,False,Atlantic 10,Atlantic 10
2004,7,North Carolina,NC State,30,24,False,True,ACC,ACC
2004,7,UCLA,Arizona,37,17,False,True,Pac-10,Pac-10
2004,7,Air Force,New Mexico,28,23,False,True,Mountain West,Mountain West
2004,7,Eastern Kentucky,Eastern Illinois,49,6,False,True,OVC,OVC
2004,7,Coastal Carolina,Charleston (WV),48,13,False,False,Big South,
2004,7,Liberty,William & Mary,17,37,False,False,Big South,Atlantic 10
2004,7,Western Michigan,Toledo,33,59,False,True,Mid-American,Mid-American
2004,7,Iowa State,Texas A&M,3,34,False,True,Big 12,Big 12
2004,7,Florida A&M,Nicholls,25,42,True,False,FBS Independents,Southland
2004,7,Texas Tech,Nebraska,70,10,False,True,Big 12,Big 12
2004,7,SE Louisiana,Northern Colorado,26,13,False,True,FCS Independents,Great West
2004,7,Syracuse,Florida State,13,17,False,False,Big East,ACC
2004,7,Kansas,Kansas State,31,28,False,True,Big 12,Big 12
2004,7,Florida,LSU,21,24,False,True,SEC,SEC
2004,7,Rice,SMU,44,10,False,True,Western Athletic,Western Athletic
2004,7,Tennessee Tech,Chattanooga,52,34,False,False,OVC,Southern
2004,7,Southern Utah,Cal Poly,17,24,False,True,Great West,Great West
2004,7,Vanderbilt,Rutgers,34,37,False,False,SEC,Big East
2004,7,Stephen F. Austin,Florida International,24,31,False,False,Southland,FCS Independents
2004,7,Utah State,North Texas,23,31,False,True,Sun Belt,Sun Belt
2004,7,New Mexico State,Louisiana,35,32,False,True,Sun Belt,Sun Belt
2004,7,Sacramento State,Portland State,0,31,False,True,Big Sky,Big Sky
2004,7,Fresno State,UTEP,21,24,False,True,Western Athletic,Western Athletic
2004,7,Baylor,Missouri,10,30,False,True,Big 12,Big 12
2004,7,Hawai'i,Nevada,48,26,False,True,Western Athletic,Western Athletic
2004,8,UConn,West Virginia,19,31,False,True,Big East,Big East
2004,8,Miami,Louisville,41,38,False,True,ACC,Conference USA
2004,8,UAB,TCU,41,25,False,True,Conference USA,Conference USA
2004,8,Northern Colorado,Florida Atlantic,24,39,False,False,Great West,FBS Independents
2004,8,Georgia Southern,App State,54,7,False,True,Southern,Southern
2004,8,Michigan State,Minnesota,51,17,False,True,Big Ten,Big Ten
2004,8,St. Peter's,Duquesne,8,34,True,True,Metro Atlantic Athletic,Metro Atlantic Athletic
2004,8,Kansas State,Oklahoma,21,31,False,True,Big 12,Big 12
2004,8,Florida,Middle Tennessee,52,16,False,False,SEC,Sun Belt
2004,8,Toledo,Ohio,31,13,False,True,Mid-American,Mid-American
2004,8,Pittsburgh,Boston College,20,17,False,True,Big East,Big East
2004,8,Georgia Tech,Duke,24,7,False,True,ACC,ACC
2004,8,Rutgers,Temple,16,6,False,True,Big East,Big East
2004,8,New Hampshire,Massachusetts,21,38,True,True,Atlantic 10,Atlantic 10
2004,8,Navy,Notre Dame,9,27,False,False,FBS Independents,FBS Independents
2004,8,Illinois,Michigan,19,30,False,True,Big Ten,Big Ten
2004,8,Western Michigan,Eastern Michigan,31,35,False,True,Mid-American,Mid-American
2004,8,Dartmouth,Holy Cross,0,24,False,False,Ivy,Patriot
2004,8,Georgia,Vanderbilt,33,3,False,True,SEC,SEC
2004,8,Harvard,Northeastern,41,14,True,False,Ivy,Atlantic 10
2004,8,UAlbany,Monmouth,24,25,True,True,NEC,NEC
2004,8,Pennsylvania,Columbia,14,3,False,True,Ivy,Ivy
2004,8,Howard,Morgan State,42,35,False,True,MEAC,MEAC
2004,8,Wagner,Iona,27,14,False,False,NEC,Metro Atlantic Athletic
2004,8,La Salle,Catholic,56,22,True,False,Metro Atlantic Athletic,
2004,8,Yale,Lehigh,24,30,False,False,Ivy,Patriot
2004,8,Cornell,Colgate,6,10,False,False,Ivy,Patriot
2004,8,Princeton,Brown,24,10,True,True,Ivy,Ivy
2004,8,Saint Francis,Stony Brook,21,29,True,True,NEC,NEC
2004,8,Delaware State,North Carolina A&T,15,6,False,True,MEAC,MEAC
2004,8,William & Mary,Rhode Island,31,24,False,True,Atlantic 10,Atlantic 10
2004,8,Virginia Tech,Florida A&M,62,0,False,False,ACC,FBS Independents
2004,8,Bucknell,Lafayette,13,14,False,True,Patriot,Patriot
2004,8,VMI,Coastal Carolina,14,21,False,True,Big South,Big South
2004,8,Villanova,Richmond,49,10,True,True,Atlantic 10,Atlantic 10
2004,8,Clemson,Utah State,35,6,False,False,ACC,Sun Belt
2004,8,Colorado,Iowa State,19,14,False,True,Big 12,Big 12
2004,8,Hofstra,Delaware,19,20,True,True,Atlantic 10,Atlantic 10
2004,8,Buffalo,Miami (OH),7,25,False,True,Mid-American,Mid-American
2004,8,Robert Morris,Dayton,12,29,True,False,NEC,Pioneer
2004,8,Wofford,Western Carolina,15,12,False,True,Southern,Southern
2004,8,Hampton,Norfolk State,58,10,True,True,MEAC,MEAC
2004,8,Furman,The Citadel,33,14,False,True,Southern,Southern
2004,8,Samford,UT Martin,34,20,True,True,OVC,OVC
2004,8,Maine,James Madison,20,24,False,True,Atlantic 10,Atlantic 10
2004,8,Savannah State,Alabama A&M,12,44,True,False,FCS Independents,SWAC
2004,8,North Dakota State,Southern Utah,27,21,True,False,Great West,Great West
2004,8,Memphis,Tulane,49,24,False,True,Conference USA,Conference USA
2004,8,Western Illinois,Illinois State,40,31,False,True,Gateway Football,Gateway Football
2004,8,Nebraska,Baylor,59,27,False,True,Big 12,Big 12
2004,8,Eastern Illinois,Murray State,24,9,False,True,OVC,OVC
2004,8,Sam Houston,Nicholls,38,10,False,True,Southland,Southland
2004,8,UNLV,New Mexico,20,24,False,True,Mountain West,Mountain West
2004,8,Montana State,Portland State,31,24,False,True,Big Sky,Big Sky
2004,8,Iowa,Ohio State,33,7,False,True,Big Ten,Big Ten
2004,8,Alabama,Southern Miss,27,3,False,False,SEC,Conference USA
2004,8,Oregon,Arizona,28,14,False,True,Pac-10,Pac-10
2004,8,Texas,Missouri,28,20,False,True,Big 12,Big 12
2004,8,Washington,Oregon State,14,29,False,True,Pac-10,Pac-10
2004,8,UL Monroe,Florida International,28,20,False,False,Sun Belt,FCS Independents
2004,8,Maryland,NC State,3,13,False,True,ACC,ACC
2004,8,USC,Arizona State,45,7,False,True,Pac-10,Pac-10
2004,8,Auburn,Arkansas,38,20,False,True,SEC,SEC
2004,8,Northern Colorado,Florida Atlantic,24,39,False,True,Great West,FBS Independents
2004,8,UC Davis,Stephen F. Austin,19,22,False,False,Great West,Southland
2004,8,Kent State,Marshall,17,27,False,True,Mid-American,Mid-American
2004,8,Bowling Green,Ball State,51,13,False,True,Mid-American,Mid-American
2004,8,Northern Illinois,Central Michigan,42,10,False,True,Mid-American,Mid-American
2004,8,Youngstown State,Northern Iowa,20,22,False,True,Gateway Football,Gateway Football
